"pid","sale_price","sale_date","sale_price_2009","sale_date_2009","total_2024","total_2023"
100242,0,1961-03-21,NA,NA,151561550,46182220
100243,0,1968-02-28,NA,NA,5660690,2909715
100244,0,1968-01-02,NA,NA,5527760,2811890
100245,0,1968-01-02,NA,NA,5564510,3158160
100246,0,1968-02-28,NA,NA,5180560,2757593
100247,0,1967-01-11,NA,NA,2601480,1539420
100248,0,1967-01-11,NA,NA,4131400,2053610
100249,0,2023-04-28,NA,NA,183050,130830
100251,0,1967-01-11,NA,NA,1527540,823300
100252,6300000,2023-05-26,NA,NA,4313610,3087070
100253,769000,2018-10-05,NA,NA,847630,542290
100254,1025000,2002-07-29,NA,NA,1573390,1184155
100255,0,1967-08-30,NA,NA,537460,529340
100256,0,1966-03-16,NA,NA,144270,140700
100257,8e+05,2001-07-31,NA,NA,1392580,1416100
100258,5200000,1995-08-17,NA,NA,9816100,9495640
100259,1e+07,2016-12-02,NA,NA,4178860,4095000
100260,0,1990-07-20,NA,NA,253680,252000
100261,0,1977-11-22,NA,NA,699020,601503
100262,0,1944-01-20,NA,NA,742560,633570
100263,325000,1999-11-09,NA,NA,928270,829500
100264,290000,2000-10-11,NA,NA,368480,354830
100265,170000,2016-03-29,NA,NA,223160,226520
100266,0,1981-08-11,NA,NA,12390,14980
100267,3150000,2017-10-06,NA,NA,731360,867720
100268,0,1908-02-26,NA,NA,1100890,915880
100269,3200000,2024-06-13,NA,NA,2141020,1417640
100271,0,2015-03-25,NA,NA,462840,458920
100272,0,2025-04-04,NA,NA,275380,294700
100273,8e+05,2017-06-12,NA,NA,663390,589260
100274,460000,2017-06-22,NA,NA,623770,547680
100275,0,1952-03-20,NA,NA,1026690,839580
100276,4e+05,2016-01-19,NA,NA,525000,492240
100277,830000,2019-12-26,NA,NA,737450,583870
100278,836750,2014-02-21,NA,NA,1159130,681380
100279,1425000,2004-11-12,NA,NA,1127070,734570
100280,5e+05,2013-06-26,NA,NA,654150,668360
100281,817500,2022-05-17,NA,NA,683830,770000
100282,0,2014-12-30,NA,NA,840630,783416
100283,675000,1995-02-06,NA,NA,46690,31500
100284,4800000,2015-01-13,NA,NA,3702020,2736370
100285,0,1938-07-26,NA,NA,8050,8470
100286,275000,2014-04-01,NA,NA,175490,191660
100287,0,1980-08-27,NA,NA,39900,16870
100288,0,2022-05-26,NA,NA,2985080,2978080
100289,0,1980-01-09,NA,NA,6720,4690
100290,0,1980-01-09,NA,NA,964670,770910
100291,0,1980-01-09,NA,NA,216020,147210
100292,0,1960-12-19,NA,NA,16149210,6194580
100293,8e+06,2016-04-14,NA,NA,5284860,2266040
100294,740000,2015-12-21,NA,NA,285250,353150
100295,0,1965-01-07,NA,NA,1291710,1379280
100297,1.68e+08,2023-06-02,NA,NA,64425340,44633260
100298,8850000,2022-06-27,NA,NA,5638990,3167150
100300,10700000,2019-07-18,NA,NA,8585080,7281890
100301,4075000,1997-09-18,NA,NA,55161120,40381320
100302,1.68e+08,2023-06-02,NA,NA,50081080,34676810
100303,0,1977-03-23,NA,NA,406980,338240
100304,267500,2003-07-02,NA,NA,238490,197260
100305,985000,2025-02-13,NA,NA,488460,398930
100306,485000,2017-06-06,NA,NA,507920,383320
100307,532670,1999-02-08,NA,NA,1258740,870240
100308,280000,1996-04-25,NA,NA,636300,636580
100309,460000,2018-12-10,NA,NA,356300,304570
100310,170000,2003-06-06,NA,NA,171360,139300
100327,0,2000-04-06,NA,NA,989030,873460
100328,275000,1994-06-09,NA,NA,1429960,1295000
100330,0,1927-10-18,NA,NA,19235860,13421170
100334,2065000,2021-12-23,NA,NA,2311960,1636600
100335,512500,2010-05-24,NA,NA,208740,156730
100351,0,2012-11-30,NA,NA,701960,654080
100352,335000,2010-10-01,NA,NA,265300,276850
100353,314500,2014-04-21,NA,NA,256200,259140
100354,410000,2006-06-23,NA,NA,165130,192570
100355,6300000,2018-06-29,NA,NA,3773280,3549210
100356,0,1999-10-27,NA,NA,265720,222530
100357,465000,2024-12-11,NA,NA,323260,308630
100358,415000,2004-04-05,NA,NA,381920,302610
100359,990000,2013-10-21,NA,NA,1189720,878360
100360,355000,2018-02-26,NA,NA,366940,319690
100361,510000,2011-09-06,NA,NA,1610770,1575000
100362,1350000,1997-10-06,NA,NA,1275190,899460
100363,0,2024-12-31,NA,NA,1158360,927920
100364,550000,2023-10-05,NA,NA,370178,371980
100365,1,2001-10-05,NA,NA,605640,516110
100366,105000,1995-01-10,NA,NA,300930,278810
100367,250000,2020-06-02,NA,NA,247100,212100
100368,3e+05,2010-05-28,NA,NA,275520,285670
100369,0,2009-12-09,0,2009-12-09,519820,485730
100371,185508,2014-03-12,NA,NA,1081500,1046710
100372,2250000,2010-06-01,NA,NA,1842540,1423520
100373,1669034,1999-02-08,NA,NA,3719730,2245110
100374,0,2000-04-06,NA,NA,1841210,1504510
100375,825000,2019-09-12,NA,NA,798000,755510
100376,5e+05,2025-04-17,NA,NA,311290,181580
100377,10900000,2022-06-27,NA,NA,7375200,4382280
100378,3e+05,2004-05-13,NA,NA,53130,52290
100379,3e+05,2004-05-13,NA,NA,370160,184590
100380,1475000,2024-03-07,NA,NA,1091300,390040
100381,225000,2001-07-10,NA,NA,242830,216230
100382,0,1992-08-10,NA,NA,290920,249270
100383,250000,2004-03-02,NA,NA,201950,166600
100384,2e+05,2021-07-30,NA,NA,213430,167650
100385,340000,2021-04-12,NA,NA,56350,64050
100386,340000,2021-04-12,NA,NA,209020,217490
100387,0,1987-12-23,NA,NA,144830,159460
100390,260000,2024-07-26,NA,NA,174160,321020
100391,132500,1990-12-17,NA,NA,432040,331730
100392,499000,2024-06-11,NA,NA,346220,314230
100393,340000,2022-07-22,NA,NA,265370,193690
100394,290000,2002-10-24,NA,NA,413140,402150
100395,175000,1998-03-11,NA,NA,466060,427910
100396,630000,2012-02-23,NA,NA,414750,398790
100397,1400000,2006-05-23,NA,NA,840000,806330
100398,1e+05,1992-08-14,NA,NA,561470,455560
100399,1e+05,1992-08-14,NA,NA,36680,37940
100400,530000,2025-02-14,NA,NA,316330,235130
100401,0,1939-05-11,NA,NA,200550,167650
100402,0,2013-11-25,NA,NA,214060,162680
100403,106000,1993-12-01,NA,NA,52990,31780
100404,0,1935-11-06,NA,NA,102340,87640
100428,0,1970-10-01,NA,NA,369390,398370
100432,0,1968-01-08,NA,NA,3755010,2740710
100433,0,1927-10-03,NA,NA,322280,232540
100434,0,2022-09-13,NA,NA,2436630,2218510
100436,330000,2003-06-06,NA,NA,325150,314720
100438,460000,2015-08-13,NA,NA,329210,315910
100439,82800,2018-05-14,NA,NA,90160,75460
100440,0,2010-07-20,NA,NA,882000,863660
100441,277200,2018-05-14,NA,NA,266630,220150
100442,325000,2023-08-03,NA,NA,1126440,1117480
100443,138170,1997-06-30,NA,NA,354060,337750
100444,337500,2010-06-01,NA,NA,449330,417900
100445,0,2010-07-16,NA,NA,1054970,1126510
100446,45000,1999-11-03,NA,NA,100240,83860
100447,580000,2024-06-05,NA,NA,251160,248640
100448,1350000,2010-06-01,NA,NA,1596910,1733270
100449,0,2010-06-01,0,2009-05-06,1366610,1356950
100450,0,2010-06-01,0,2009-05-06,2053870,1577100
100451,150000,2018-02-02,NA,NA,396200,346080
100452,780000,2017-09-15,NA,NA,691810,672770
100453,0,1987-09-18,NA,NA,902930,868000
100454,370000,2005-01-04,NA,NA,559370,519330
100455,540000,1994-12-01,NA,NA,1050000,1432830
100456,835000,2015-12-23,NA,NA,125580,102970
100457,835000,2015-12-23,NA,NA,1010170,875070
100458,675000,2009-10-13,675000,2009-10-13,409010,400820
100459,0,2018-12-27,NA,NA,349790,342370
100460,1400000,2005-12-19,NA,NA,1127700,1084650
100461,0,1990-08-13,NA,NA,297080,239190
100462,165000,1993-01-27,NA,NA,576240,574420
100463,750000,2020-12-29,NA,NA,695310,716170
100464,150000,1997-03-11,NA,NA,337260,343420
100465,1e+05,2004-06-17,NA,NA,402220,340200
100467,30000,1997-03-11,NA,NA,130830,109480
100468,370000,2016-06-24,NA,NA,475860,378280
100469,30000,1997-03-11,NA,NA,136360,114170
100470,7500000,2015-03-27,NA,NA,7622580,2971640
100476,0,2003-02-26,NA,NA,396270,315070
100477,685000,2023-04-10,NA,NA,469490,361200
100478,482500,2023-09-15,NA,NA,429310,297220
100479,0,2009-05-22,0,2009-05-22,302610,218680
100480,0,1985-10-25,NA,NA,371000,351260
100481,0,2009-05-22,0,2009-05-22,593110,490490
100482,312500,2008-09-03,NA,NA,297010,213080
100483,140625,1997-09-17,NA,NA,442400,316120
100484,3e+05,2000-08-24,NA,NA,367220,303310
100485,435000,2012-09-14,NA,NA,425250,328510
100486,0,2002-07-12,NA,NA,397670,323050
100487,2e+05,2017-08-18,NA,NA,288400,269220
100488,559000,2025-01-02,NA,NA,399000,353640
100489,318000,2013-10-25,NA,NA,309050,298060
100490,425000,2025-01-30,NA,NA,321370,297290
100491,405000,2022-09-02,NA,NA,171710,143430
100493,0,2022-05-26,NA,NA,4687480,4337620
100494,246500,2020-04-13,NA,NA,258790,192080
100495,387500,2025-06-17,NA,NA,257740,126070
100496,0,1980-08-27,NA,NA,4480,4480
100497,44000,2016-02-10,NA,NA,740,740
100498,44000,2016-02-10,NA,NA,1340,1340
100499,0,2012-01-19,NA,NA,2080,2080
100500,95000,2020-01-09,NA,NA,497420,360710
100501,0,2025-01-31,NA,NA,1020,1020
100502,0,2012-01-19,NA,NA,3880,3880
100503,0,1962-06-18,NA,NA,1221290,1226610
100504,1,2017-01-18,NA,NA,259000,176400
100505,4e+05,2021-07-06,NA,NA,274890,255850
100506,3e+05,2012-03-30,NA,NA,271670,267960
100507,435000,2006-08-29,NA,NA,296730,270410
100508,30000,1998-11-04,NA,NA,285670,272370
100509,280000,2006-10-18,NA,NA,189000,165970
100510,265000,2022-02-08,NA,NA,201110,160230
100512,135000,2007-11-20,NA,NA,303240,227290
100513,150000,2014-06-27,NA,NA,459270,432880
100514,325000,2019-04-12,NA,NA,245210,242830
100515,49900,2000-06-14,NA,NA,370860,377020
100516,36250,2000-10-04,NA,NA,307090,274820
100517,95000,1995-08-24,NA,NA,352730,227990
100518,210000,2003-12-30,NA,NA,193900,200970
100519,680000,2017-08-16,NA,NA,526120,485590
100520,0,1987-05-18,NA,NA,2728740,2462600
100521,5e+05,2021-10-15,NA,NA,333900,269990
100522,225000,1995-09-15,NA,NA,1492190,1558830
100523,1232500,2003-03-12,NA,NA,890190,932330
100524,535000,2000-11-22,NA,NA,527590,476560
100525,0,1968-03-19,NA,NA,704760,630000
100526,1900000,2024-05-07,NA,NA,1205050,725900
100527,360000,2018-04-06,NA,NA,483140,329000
100528,280000,1991-10-03,NA,NA,294140,291130
100529,380000,2022-07-05,NA,NA,301140,291340
100530,230000,1998-02-11,NA,NA,429310,371770
100531,6449625,2016-12-27,NA,NA,4418120,3690960
100554,370000,2021-12-23,NA,NA,295190,239610
100555,407500,2008-02-15,NA,NA,178080,182420
100556,440000,2017-08-03,NA,NA,345590,323260
100557,3e+05,2016-09-06,NA,NA,279230,271390
100558,40000,1997-02-13,NA,NA,231350,195790
100559,28000,1997-02-10,NA,NA,154000,182630
100560,122000,2004-05-26,NA,NA,267260,237930
100562,470000,2007-06-21,NA,NA,276430,250600
100563,32500,1997-09-30,NA,NA,308280,228270
100564,240000,2011-01-28,NA,NA,343350,266840
100565,155000,2019-08-02,NA,NA,79380,63210
100566,360000,2016-12-21,NA,NA,342370,351540
100570,70000,2019-05-24,NA,NA,49490,41440
100571,380000,2025-06-11,NA,NA,287980,230020
100572,182500,2000-04-04,NA,NA,2021880,2089430
100573,160000,2020-12-09,NA,NA,138670,116060
100574,37500,1997-10-24,NA,NA,504420,511210
100597,630000,2019-01-30,NA,NA,480900,469980
100598,405000,2017-02-24,NA,NA,395570,371770
100599,520000,2015-01-15,NA,NA,421120,394380
100600,625000,2021-09-16,NA,NA,503790,565250
100601,0,1975-07-31,NA,NA,0,0
100602,254000,2003-06-09,NA,NA,245490,236040
100603,662000,2004-01-08,NA,NA,609350,544180
100604,662000,2004-01-08,NA,NA,173600,179340
100605,50000,2005-09-15,NA,NA,185920,155680
100606,0,1953-01-05,NA,NA,106610,82950
100607,0,1984-07-11,NA,NA,0,0
100608,0,1985-01-31,NA,NA,224070,177590
100609,4e+05,2009-07-31,4e+05,2009-07-31,436800,365680
100610,765000,2007-01-12,NA,NA,447510,481040
100611,7828639,2018-06-14,NA,NA,4535440,3732330
100612,6e+05,2017-02-17,NA,NA,448000,377930
100613,720000,2004-08-26,NA,NA,1015770,910000
100614,0,1885-07-28,NA,NA,86590,67620
100615,190000,2015-07-28,NA,NA,183400,210000
100616,3e+05,1993-08-27,NA,NA,296660,274890
100617,1500000,2013-10-25,NA,NA,601790,667100
100618,133576,2024-09-16,NA,NA,525000,492240
100619,440000,2002-03-28,NA,NA,456190,400120
100620,290000,2003-07-30,NA,NA,419720,413560
100621,625000,2014-01-24,NA,NA,333130,291900
100622,9e+05,2011-02-07,NA,NA,1707510,997080
100623,0,2023-10-20,NA,NA,587370,514640
100624,365000,1994-09-23,NA,NA,1224580,1160460
100625,2e+05,2023-07-21,NA,NA,143570,126980
100626,264000,2016-12-21,NA,NA,175280,191170
100627,1300000,2006-09-18,NA,NA,710360,623000
100628,440000,2017-12-26,NA,NA,335720,283990
100629,30000,1996-09-16,NA,NA,313250,299999
100630,1600000,2004-03-29,NA,NA,763700,665000
100631,1600000,2004-03-29,NA,NA,667450,553000
100632,375000,2021-05-12,NA,NA,255710,292740
100633,0,1979-07-06,NA,NA,4650520,3370780
100634,1600000,2004-03-29,NA,NA,1112090,1029490
100635,5e+05,2010-11-08,NA,NA,509740,399000
100636,0,1980-08-27,NA,NA,3020,3020
100637,0,2023-12-27,NA,NA,474880,512330
100638,44000,2016-02-10,NA,NA,1220,1220
100639,192500,2017-03-13,NA,NA,4000,4000
100640,550000,2020-10-22,NA,NA,696850,304570
100641,0,2018-06-04,NA,NA,6840,6840
100642,75000,2001-08-09,NA,NA,4210,4210
100643,0,1980-08-27,NA,NA,416150,51170
100644,0,1971-05-20,NA,NA,1801730,1128190
100645,0,2017-12-27,NA,NA,93310,88830
100646,0,1981-08-20,NA,NA,0,0
100647,0,1981-08-20,NA,NA,0,0
100648,0,1975-10-01,NA,NA,479220,602350
100649,275000,2018-10-12,NA,NA,235410,201320
100650,45000,1995-02-21,NA,NA,1324960,1220100
100652,0,1980-08-27,NA,NA,3130,3130
100654,875000,2012-12-31,NA,NA,798000,728350
100655,0,2007-03-28,NA,NA,508270,520870
100656,3e+06,2016-11-15,NA,NA,111580,44590
100657,412000,2005-06-17,NA,NA,334320,328160
100658,250000,2016-07-15,NA,NA,95410,34370
100659,0,1839-04-17,NA,NA,1125530,1120560
100660,170000,1999-11-29,NA,NA,198030,193970
100661,245000,2014-08-05,165000,2009-12-29,248360,170730
100662,0,2002-06-03,NA,NA,534660,472080
100663,240000,1997-03-03,NA,NA,299600,265370
100664,220000,1995-06-22,NA,NA,466970,349790
100665,275000,2001-12-28,NA,NA,399280,353500
100667,270000,1993-01-04,NA,NA,591780,567070
100668,530000,2006-10-10,NA,NA,445970,406420
100669,4750000,2016-01-28,NA,NA,3507280,2938110
100685,650000,2020-01-09,NA,NA,503300,455560
100687,0,1980-08-27,NA,NA,172800,127370
100688,0,1980-08-27,NA,NA,16830,16850
100690,605000,1994-12-29,NA,NA,2823030,1365630
100691,0,1984-06-25,NA,NA,0,0
100692,332900,2008-04-11,NA,NA,277060,175980
100693,125000,2015-10-06,NA,NA,2640,2640
100695,689000,2004-09-20,NA,NA,316190,248360
100696,0,1966-09-29,NA,NA,103670,74760
100697,0,1989-10-18,NA,NA,980,980
100698,0,1961-11-09,NA,NA,913850,884800
100699,0,1952-09-15,NA,NA,4782190,3119060
100701,0,2008-07-14,NA,NA,2403660,2205000
100702,0,1980-08-27,NA,NA,81410,54110
100704,632000,2008-09-30,NA,NA,170030,134820
100705,60000,1994-12-09,NA,NA,207060,154140
100706,3e+05,2015-03-05,NA,NA,216300,224210
100707,0,2008-07-14,NA,NA,205660,165620
100708,0,2008-07-14,NA,NA,95480,79450
100709,0,2008-07-14,NA,NA,616140,556500
100710,262500,2020-08-28,NA,NA,206080,200060
100711,1,1997-03-24,NA,NA,294000,280000
100714,2100000,2022-06-28,NA,NA,1251950,810250
100715,776250,2009-01-06,776250,2009-01-06,753760,537110
100716,0,2024-08-09,NA,NA,87080,161140
100717,715000,2005-01-20,NA,NA,539000,394030
100718,0,1980-08-27,NA,NA,11470,11480
100719,0,1963-03-06,NA,NA,337671740,144436250
100720,40700,1998-02-03,NA,NA,64820,45990
100721,250000,1982-07-15,NA,NA,910210,1205190
100722,0,1984-04-10,NA,NA,14620,14620
100723,335000,2002-05-13,NA,NA,334670,277900
100724,341515,2001-12-11,NA,NA,311010,263270
100725,325000,2002-06-10,NA,NA,346360,246610
100726,349900,2002-10-10,NA,NA,365610,271810
100727,319900,2001-12-27,NA,NA,314930,246750
100728,594999,2023-09-18,NA,NA,398020,293300
100729,615000,2024-07-19,NA,NA,455000,341600
100730,540000,2022-02-03,NA,NA,408800,287070
100731,602000,2023-06-21,NA,NA,423640,312060
100732,460000,2008-02-06,NA,NA,376180,286160
100733,407500,2020-06-03,NA,NA,434420,287070
100734,329900,2001-12-11,NA,NA,317030,259840
100735,463000,2006-04-03,NA,NA,323960,248500
100736,449000,2005-06-09,NA,NA,396760,288330
100737,340000,2002-01-11,NA,NA,402290,297010
100738,0,2004-08-04,NA,NA,3360,3640
100739,293500,2019-12-16,NA,NA,314300,211610
100740,0,1985-01-02,NA,NA,18050,18050
100741,0,1985-01-02,NA,NA,3730,3730
100742,0,1984-08-14,NA,NA,7930,7930
100743,0,1984-08-14,NA,NA,6390,6390
100744,0,1984-08-14,NA,NA,380,380
100745,50000,2023-08-22,NA,NA,64120,45710
100746,0,1859-11-04,NA,NA,468720,451360
100747,303900,2000-10-13,NA,NA,374990,283010
100748,275000,2000-09-29,NA,NA,313320,255920
100749,385000,2010-12-13,NA,NA,317240,253820
100750,280500,2000-08-21,NA,NA,314580,248850
100751,269900,2000-03-03,NA,NA,313530,241290
100752,290000,2012-04-10,NA,NA,306950,243530
100753,269900,2000-05-25,NA,NA,304710,238000
100754,460000,2024-07-15,NA,NA,312900,244160
100755,269900,2000-05-08,NA,NA,299530,245910
100756,0,1967-09-25,NA,NA,12515230,8873620
100757,0,1967-09-25,NA,NA,2170,1540
100758,0,2002-11-15,NA,NA,1910,1910
100761,0,1945-05-15,NA,NA,62090,30030
100762,850000,2024-03-21,NA,NA,428400,288680
100763,250000,2008-10-28,NA,NA,145740,135870
100764,110000,2023-10-03,NA,NA,165130,157920
100765,390000,2017-02-08,3e+05,2009-06-15,235200,170240
100766,265000,2022-05-04,NA,NA,335580,261100
100767,423000,2025-03-04,NA,NA,329070,207830
100768,0,1963-01-29,NA,NA,767970,590170
100769,0,2002-11-15,NA,NA,257880,173460
100770,0,2025-06-05,NA,NA,380380,436520
100771,425000,2025-07-03,NA,NA,429380,309470
100772,0,NA,NA,NA,1890,1540
100773,0,1980-08-27,NA,NA,100250,100270
100774,0,2002-11-15,NA,NA,13780,13780
100775,442500,2020-08-26,NA,NA,429660,336980
100776,54000,2019-03-11,NA,NA,1040,1040
100777,0,1931-03-26,NA,NA,136080,145040
100778,406150,1999-06-18,NA,NA,6790,1400
100779,0,1993-07-26,NA,NA,1580,1580
100780,670000,2003-02-03,NA,NA,75530,980
100781,0,2008-09-26,NA,NA,7760,9370
100782,0,2008-09-26,NA,NA,220,220
100783,1,2018-10-25,NA,NA,372820,400260
100784,0,2014-03-18,NA,NA,616560,511630
100785,0,1975-06-09,NA,NA,525000,438760
100786,315000,2002-09-10,NA,NA,454510,408380
100787,0,2021-12-20,NA,NA,7280,4130
100788,580000,2005-06-06,NA,NA,416570,365680
100789,0,1957-05-01,NA,NA,225050,167930
100790,594000,2003-06-30,NA,NA,693420,458010
100791,447100,2020-04-28,NA,NA,359660,355250
100792,220500,2020-04-28,NA,NA,184730,174020
100793,1,2018-10-01,0,2009-08-05,220990,206500
100796,0,1968-12-26,NA,NA,227220,208390
100797,315000,2013-04-02,NA,NA,246540,166180
100798,130500,2016-08-03,NA,NA,7890,7890
100799,1e+05,2016-08-18,NA,NA,185290,80990
100800,0,1993-07-26,NA,NA,800,800
100801,0,1993-07-26,NA,NA,450,450
100803,750000,2023-08-02,NA,NA,623910,379470
100804,1900000,2023-05-03,NA,NA,1707860,1295000
100805,0,1980-08-27,NA,NA,721330,388270
100806,0,1980-08-27,NA,NA,1910,1910
100807,7e+05,2011-03-24,NA,NA,217770,247100
100808,0,1995-02-09,NA,NA,482020,454440
100809,0,1981-04-15,NA,NA,2097200,2596370
100812,25000,2014-09-23,NA,NA,12810,16030
100813,880000,2008-09-12,NA,NA,5320,5320
100814,0,NA,NA,NA,5193020,3692150
100818,75000,2014-11-17,NA,NA,6220,6220
100819,75000,2014-11-17,NA,NA,360,360
100820,155000,2003-09-02,NA,NA,8290,8290
100821,25000,2018-04-06,NA,NA,1090,1090
100822,0,1965-12-30,NA,NA,58590,50960
100823,0,1990-11-06,NA,NA,79940,74830
100862,310000,1998-03-10,NA,NA,69230,20440
100882,310000,1998-03-10,NA,NA,76510,22750
100903,350000,2024-05-20,NA,NA,53620,167300
100922,1800000,2022-08-12,NA,NA,1163470,1003240
100942,570000,2019-07-02,NA,NA,547820,403130
100962,1190000,2020-04-13,NA,NA,770000,763140
100982,0,1996-05-28,NA,NA,7205520,5282270
101023,250000,2022-11-18,NA,NA,196910,159180
101042,180000,1999-03-01,NA,NA,244510,155330
101043,3e+05,2010-06-01,NA,NA,304990,250180
101044,555000,2016-05-03,NA,NA,504910,421820
101062,0,1957-12-20,NA,NA,481740,172060
101063,71610326,2021-08-16,NA,NA,18986730,11762450
101084,1e+06,2008-09-12,NA,NA,732200,669760
101102,235000,1995-12-29,NA,NA,319060,352940
101103,495000,1994-06-22,NA,NA,1088570,1013600
101104,389000,1994-09-15,NA,NA,2642290,2298590
101122,640000,2002-03-28,NA,NA,528500,509999
101123,0,1988-08-18,NA,NA,359940,325710
101142,2100000,2022-02-15,NA,NA,1502550,1179710
101162,1025000,2002-07-29,NA,NA,77000,150920
101163,625000,2010-06-01,NA,NA,1107680,728140
101164,590000,2021-08-09,NA,NA,472780,390740
101165,0,1966-03-14,NA,NA,335020,330820
101166,950000,1999-10-06,NA,NA,1665370,1498420
101167,5100000,2022-06-15,NA,NA,1868580,1673770
101182,390000,2020-10-22,NA,NA,301700,224840
101183,270000,2009-07-23,270000,2009-07-23,198450,232960
101184,125000,1994-06-09,NA,NA,302330,266770
101185,0,1985-02-15,NA,NA,490840,461160
101202,450000,1990-12-28,NA,NA,294560,280210
101203,350000,2004-11-16,NA,NA,567630,387380
101262,512500,2010-05-24,NA,NA,360150,343840
101282,0,2000-06-08,NA,NA,12807620,10535000
101302,0,1989-06-08,NA,NA,1417850,888440
101322,0,1989-06-08,NA,NA,496230,464800
101342,7e+05,1996-02-02,NA,NA,2206820,1904350
101362,5e+06,2019-03-14,NA,NA,4159890,3533670
101382,1100000,2015-10-01,NA,NA,1357650,1243970
101402,3308012,2023-10-05,7e+05,2009-09-18,845180,520800
101422,230000,2020-08-31,NA,NA,185920,167230
101442,250000,2008-02-26,NA,NA,358820,297080
101443,130000,2017-04-19,NA,NA,203350,180600
101444,425000,2017-09-06,410000,2009-04-28,365960,356580
101462,270000,2022-08-23,NA,NA,280700,236250
101463,475000,2021-03-30,NA,NA,324940,233800
101464,175000,1998-12-23,NA,NA,420350,336210
101465,250000,2009-06-12,250000,2009-06-12,111440,95060
101482,0,2008-09-30,NA,NA,1105580,960050
101484,1e+06,2014-04-11,NA,NA,4691050,3685500
101485,0,2024-01-11,NA,NA,1297940,1261540
101502,285000,2006-07-17,NA,NA,129220,126000
101503,0,1976-03-08,NA,NA,128030,37310
101522,145000,2001-07-09,NA,NA,124670,122500
101523,75000,2023-05-19,NA,NA,94360,86660
101602,270000,2011-11-22,NA,NA,206850,184870
101642,1165000,1999-02-16,NA,NA,660380,560000
101683,145000,2020-11-10,NA,NA,72310,45290
101722,0,2009-07-28,0,2009-07-28,1890,1680
101742,0,1911-01-04,NA,NA,1219610,1018290
101802,192000,2014-09-09,NA,NA,245700,129290
102442,340000,2013-01-02,NA,NA,293930,203980
102502,345000,2011-09-29,NA,NA,343910,252420
102522,1925000,2009-06-19,1925000,2009-06-19,3874640,3290000
102542,320000,2023-11-21,NA,NA,220570,136150
102562,0,1996-07-22,NA,NA,63630,45080
102722,339900,2020-11-04,NA,NA,392910,244650
102723,880000,2002-08-06,NA,NA,158620,92190
102742,449000,2021-03-17,NA,NA,435680,321300
102762,450000,2022-03-04,NA,NA,317520,232050
102763,140000,2000-12-13,NA,NA,79660,59080
102782,2e+05,2014-12-18,NA,NA,392350,366730
102802,0,1960-12-19,NA,NA,63000,44100
