"pid","sale_price","sale_date","total_2024","total_2023","building_2024","building_2023","extra_2024","extra_2023","outb_2024","outb_2023","land_2024","land_2023"
15830,162900,1991-06-25,225820,150080,173740,113610,0,0,0,0,52080,36470
15831,173900,1991-10-03,243040,159460,188020,120890,2940,2100,0,0,52080,36470
15832,3e+05,2008-07-31,233310,155540,178360,116970,2870,2100,0,0,52080,36470
15833,176000,2017-12-20,236460,154910,184380,118440,0,0,0,0,52080,36470
15834,253000,2018-11-20,224070,149520,171990,113050,0,0,0,0,52080,36470
15835,230000,2016-02-17,257600,169820,193690,124950,2940,2100,0,0,60970,42770
15836,262500,2009-07-06,203070,129640,150990,96460,0,0,0,0,52080,33180
15837,230000,2020-07-16,239890,153300,189280,120400,2730,1960,0,420,47880,30520
15838,40000,1995-01-23,212310,136150,159250,102130,2800,1960,0,0,50260,32060
15839,0,2001-12-03,243040,149940,190890,116550,2800,1960,0,0,49350,31430
15840,267500,2001-08-16,252630,158900,207620,130060,2800,1960,0,0,42210,26880
15841,80000,1999-09-23,73010,26320,0,0,0,0,0,0,73010,26320
15842,99650,1998-12-18,120820,95620,0,0,0,0,4270,3150,116550,92470
15843,639460,1998-12-18,1555470,1221430,0,0,0,0,234990,161700,1320480,1059730
15845,199000,2004-12-16,71050,25620,0,0,0,0,0,0,71050,25620
15846,0,2021-09-24,200830,147210,142450,106120,2380,1890,0,0,56000,39200
15847,229000,2013-11-15,211330,148820,155120,109340,2660,1960,0,0,53550,37520
15848,138000,1997-01-23,227710,147700,170310,107450,2660,1890,0,0,54740,38360
15849,259500,2013-03-26,220920,147840,147630,95620,2660,1960,13160,10010,57470,40250
15850,213000,2013-07-05,190960,121730,140140,86100,2800,1960,0,0,48020,33670
15851,120000,1997-11-21,221060,148820,164570,109200,2660,1890,0,0,53830,37730
15852,150000,2019-12-26,167090,108640,115010,72170,0,0,0,0,52080,36470
15853,125900,2001-06-21,162470,111930,104650,71120,2380,1820,3360,2520,52080,36470
15854,139500,1998-03-25,215880,141960,139510,93170,10850,1890,11970,9380,53550,37520
15855,234900,2017-02-10,261380,179550,196420,133420,2660,1960,8750,6650,53550,37520
15856,227500,2017-06-23,227990,149520,160300,101150,2660,1890,9660,7700,55370,38780
15857,150000,1993-03-24,211820,144340,143500,95760,6090,4550,7770,5880,54460,38150
15858,315000,2007-07-16,220780,155190,163100,114590,2590,1960,630,490,54460,38150
15860,235653,2024-05-09,195090,136990,147630,103740,0,0,0,0,47460,33250
15861,142000,1993-11-05,199010,127680,144270,89320,2660,1890,0,0,52080,36470
15863,268000,2006-07-31,195790,127750,140840,89180,2660,1890,0,0,52290,36680
15865,220000,2007-06-05,165760,108080,111650,70140,2590,1820,0,0,51520,36120
15866,95000,1996-04-02,211540,153090,157220,114730,2800,2240,0,0,51520,36120
15868,280500,2020-12-15,226240,159320,169680,119560,2660,1890,700,560,53200,37310
15869,109900,2000-02-03,200060,123130,142310,82600,2940,2030,2730,2030,52080,36470
15870,199000,2013-08-01,203490,136920,156030,103250,0,0,0,420,47460,33250
15871,289500,2018-05-02,265090,183050,198590,136360,2660,1960,0,0,63840,44730
15873,0,2009-09-18,221200,146160,167580,108570,2660,1890,0,0,50960,35700
15874,340000,2025-07-08,190470,120540,134120,81130,2800,1890,0,0,53550,37520
15875,215000,2013-12-17,298340,214410,250950,181230,0,0,0,0,47390,33180
15876,215000,2013-12-17,255010,186550,194180,143780,3360,2520,0,0,57470,40250
15877,310000,2021-03-31,312410,252210,251160,208880,2800,2380,350,280,58100,40670
15878,0,1998-06-22,207060,140420,156730,105140,2870,2030,0,0,47460,33250
15879,194500,2008-11-24,200480,126840,141400,85470,2800,1960,0,0,56280,39410
15880,210000,2024-12-09,185150,115220,127680,75110,2380,1540,0,0,55090,38570
15881,147000,1990-03-01,185500,129150,128030,88690,2380,1890,0,0,55090,38570
15882,150000,2002-01-31,185150,120400,137690,87150,0,0,0,0,47460,33250
15883,60000,1994-07-28,195510,147770,124880,95690,2240,1890,0,0,68390,50190
15884,310000,2023-06-02,202580,120120,143010,77700,2660,1680,4830,4270,52080,36470
15885,260000,2008-04-15,190890,134330,136150,95760,2660,2100,0,0,52080,36470
15886,220000,2021-02-22,192990,124600,135240,84140,2660,1890,0,0,55090,38570
15887,207000,2016-08-01,254520,154700,196350,114240,3080,1890,0,0,55090,38570
15888,180000,2020-08-03,164500,117180,111300,79870,0,0,0,0,53200,37310
15889,134900,2000-01-07,208740,132860,150220,91560,2240,1890,0,0,56280,39410
15890,0,2021-06-22,205870,131740,147210,90720,2660,1820,0,0,56000,39200
15891,0,1982-08-12,242200,151690,181090,109900,2800,1960,2310,630,56000,39200
15892,290000,2024-12-27,198100,128030,139440,86940,2660,1890,0,0,56000,39200
15893,0,2018-06-25,229600,146370,169610,104160,2660,1890,1330,1120,56000,39200
15894,160000,2001-06-29,231490,149030,171920,107240,2660,1890,910,700,56000,39200
15895,260000,2022-03-09,230440,146860,169610,104160,2660,1890,1260,980,56910,39830
15896,0,1985-08-12,238350,155260,177870,112770,5390,3920,0,0,55090,38570
15897,205000,2012-05-29,191170,127120,134120,87080,2590,1890,0,0,54460,38150
15898,268000,2023-10-03,232960,144270,172830,102130,2660,1890,0,0,57470,40250
15899,435000,2025-07-09,228970,149520,169400,107730,2660,1960,0,0,56910,39830
15900,274900,2008-08-18,209580,137760,148890,95200,2590,1890,0,0,58100,40670
15901,3e+05,2020-10-28,316330,220920,245210,170520,3640,2730,0,420,67480,47250
15902,135001,2015-07-31,232540,152600,170730,110810,4900,1890,910,700,56000,39200
15903,90000,1996-05-01,192990,124670,137620,85890,0,0,0,0,55370,38780
15904,188000,2020-01-13,206920,131250,149660,91140,2800,1960,0,0,54460,38150
15905,375000,2008-03-31,91980,33460,0,0,0,0,0,0,91980,33460
15906,192500,2000-05-17,90860,32830,0,0,0,0,0,0,90860,32830
15907,0,1970-12-08,277270,161980,195300,131250,2590,1820,770,630,78610,28280
15908,190000,2013-05-31,237580,151200,177170,112140,2730,1960,0,0,57680,37100
15910,420000,2025-08-07,234850,148610,180810,113750,3500,2590,840,630,49700,31640
15912,4e+05,2007-05-29,290640,189560,207340,128450,1820,1820,30380,26740,51100,32550
15914,305000,2005-04-28,225890,143080,170380,107590,2870,1960,0,0,52640,33530
15915,189900,2000-02-04,234570,152600,167790,108010,2800,1960,11340,9100,52640,33530
15917,210000,2012-10-02,198730,128240,145880,94290,2730,2030,0,0,50120,31920
15918,280000,2003-07-29,224630,152040,171290,117880,2660,1890,0,0,50680,32270
15920,0,2009-06-03,241850,155050,188300,120330,2730,2030,700,770,50120,31920
15922,385000,2007-07-23,283220,212800,216720,168490,2660,2240,8540,6860,55300,35210
15923,340000,2008-06-06,285110,208880,229810,173460,2940,2100,0,0,52360,33320
15924,350000,2021-09-21,331380,246400,255780,194530,8120,6090,16660,13370,50820,32410
15926,235000,2020-04-03,234920,148820,176120,111020,5390,3780,0,0,53410,34020
15928,175000,1990-05-17,269430,178360,213850,142030,6440,5040,0,0,49140,31290
15930,170000,1992-10-02,212800,142660,158410,107660,2870,2030,700,560,50820,32410
15931,250000,2016-07-15,79380,28560,0,0,0,0,0,0,79380,28560
15932,250000,2016-07-15,81130,29190,0,0,0,0,0,0,81130,29190
15933,0,1983-10-21,5530,1960,0,0,0,0,0,0,5530,1960
15934,0,1985-06-07,178290,101850,99120,69230,0,0,10430,7840,68740,24780
15935,145000,2024-01-02,181370,143360,141610,110320,39760,33040,0,0,0,0
15936,235000,2021-09-01,182070,143360,142310,110320,39760,33040,0,0,0,0
15937,199000,2019-12-19,182070,143360,142310,110320,39760,33040,0,0,0,0
15938,129900,1991-08-30,187670,148190,147910,115150,39760,33040,0,0,0,0
15939,250000,2022-07-19,181370,143360,141610,110320,39760,33040,0,0,0,0
15940,260000,2023-10-03,183190,143850,143430,110810,39760,33040,0,0,0,0
15941,189400,2017-09-14,183120,144830,146230,113890,36890,30940,0,0,0,0
15942,117000,1997-04-30,181370,145180,141610,112140,39760,33040,0,0,0,0
15943,239000,2009-09-29,181300,143290,141610,110320,39690,32970,0,0,0,0
15945,425000,2024-01-17,297850,164640,241150,127330,3500,0,0,0,53200,37310
15946,270000,2021-06-07,221620,144340,165060,104720,0,0,0,0,56560,39620
15947,219900,2003-04-30,199640,135310,143360,95900,0,0,0,0,56280,39410
15948,192500,2016-10-21,192570,130480,138180,92260,0,0,1190,910,53200,37310
15949,0,2002-06-03,410480,365260,332850,325920,0,0,7350,5390,70280,33950
15950,0,1976-04-02,5740,2800,0,0,0,0,0,0,5740,2800
15951,265000,2004-11-16,214130,133350,168210,103180,1890,1890,1330,1050,42700,27230
15952,279900,2005-05-02,206150,128100,158410,97300,2870,2100,700,560,44170,28140
15953,0,2025-05-01,216720,140280,166810,107590,5880,4550,840,630,43190,27510
15954,290000,2022-12-21,215950,138250,147140,92890,2730,1960,13580,10010,52500,33390
15955,325000,2021-04-13,273700,184170,213430,143780,2870,2100,840,630,56560,37660
15956,225000,2001-10-03,246540,155890,190750,119840,5530,3990,0,0,50260,32060
15957,465000,2024-12-24,263130,165270,204540,128310,5670,4060,1960,420,50960,32480
15958,467500,2025-06-27,276920,196840,208950,151970,0,0,10080,7560,57890,37310
15959,235000,2008-08-26,207060,134050,150850,98420,2800,2030,700,0,52710,33600
15960,324000,2021-10-07,205310,127120,154770,94640,2800,1960,840,630,46900,29890
15961,305000,2014-09-04,252070,168000,196280,132090,2660,2030,0,0,53130,33880
15962,0,1993-07-23,201390,134400,144620,97020,2870,2030,8750,6580,45150,28770
15963,0,1984-03-02,209020,133840,163030,103880,1820,1820,0,0,44170,28140
15964,0,1988-07-14,239820,149380,192570,118440,1820,1890,770,630,44660,28420
15965,655000,2007-05-07,288120,197890,226100,155890,0,0,12670,10570,49350,31430
15966,225000,2025-03-20,226170,104510,166880,65800,0,0,0,0,59290,38710
15967,145000,2020-06-03,223090,147000,170800,106470,2590,1890,2030,8330,47670,30310
15968,0,2015-03-09,40390,25760,0,0,0,0,0,0,40390,25760
15969,250000,2008-01-10,218330,143290,167370,110530,2800,2100,0,0,48160,30660
15970,320100,2008-04-30,208180,139930,158900,108290,2660,1960,0,0,46620,29680
15971,315000,2023-04-24,205310,133630,152530,99750,2660,1960,0,0,50120,31920
15972,306500,2007-09-11,212940,143640,156380,107310,2590,1960,0,0,53970,34370
15973,1345000,2022-10-06,1073520,733390,1820,0,0,0,14700,0,1057000,733390
15974,395000,2023-06-02,250110,185290,197190,148190,3150,2240,0,0,49770,34860
15975,190000,2019-05-08,235410,156940,170310,111300,2590,1890,0,0,62510,43750
15976,223400,2019-12-13,226590,152880,171850,114380,0,0,1190,980,53550,37520
15977,263500,2022-03-30,192570,124880,136360,85470,2660,1890,0,0,53550,37520
15978,299000,2021-08-11,209440,133630,152320,93940,2800,1960,1680,840,52640,36890
15979,1,2012-11-30,201950,128380,132300,79660,2660,1820,0,0,66990,46900
15980,265000,2022-06-09,227430,156380,158970,108290,2660,1960,0,0,65800,46130
15981,282000,2002-04-02,50680,35490,0,0,0,0,0,0,50680,35490
15982,282000,2002-04-02,284550,204050,205310,146510,2590,1960,3990,3290,72660,52290
15984,128000,2001-06-08,132370,63980,131180,63280,1190,700,0,0,0,0
15985,125000,2001-06-15,134260,64890,133070,64190,1190,700,0,0,0,0
15986,206000,2009-05-19,169260,102340,168490,101920,770,420,0,0,0,0
15987,104000,2016-07-13,132440,80150,130550,79030,1890,1120,0,0,0,0
15988,205000,2023-06-02,170030,104230,169260,103810,770,420,0,0,0,0
15989,95000,2015-09-17,134260,64890,133070,64190,1190,700,0,0,0,0
15990,88000,2017-11-01,134260,64890,133070,64190,1190,700,0,0,0,0
15991,235000,2023-07-31,170590,103180,169820,102760,770,420,0,0,0,0
15992,173500,2022-06-22,132440,80150,130550,79030,1890,1120,0,0,0,0
15993,210000,2005-05-02,170590,103180,169820,102760,770,420,0,0,0,0
15994,158000,2004-01-05,138250,66780,137060,66080,1190,700,0,0,0,0
15995,0,1988-08-24,134260,64890,133070,64190,1190,700,0,0,0,0
15996,230000,2023-05-08,171360,103180,170590,102760,770,420,0,0,0,0
15997,165000,2022-06-02,132440,80150,130550,79030,1890,1120,0,0,0,0
15998,0,1988-06-01,170590,103180,169820,102760,770,420,0,0,0,0
15999,104000,2018-10-05,134260,64890,133070,64190,1190,700,0,0,0,0
16000,210000,2006-03-10,134260,64890,133070,64190,1190,700,0,0,0,0
16001,210000,2009-04-24,170590,103180,169820,102760,770,420,0,0,0,0
16002,2e+05,2007-09-24,132440,80150,130550,79030,1890,1120,0,0,0,0
16003,250000,2024-06-11,170590,103180,169820,102760,770,420,0,0,0,0
16004,1e+05,2016-02-29,134890,65240,133700,64540,1190,700,0,0,0,0
16005,130000,2021-03-02,134260,64890,133070,64190,1190,700,0,0,0,0
16006,190000,2022-07-19,174580,105490,174020,105280,0,0,560,210,0,0
16007,205000,2024-12-19,132440,80150,130550,79030,1890,1120,0,0,0,0
16008,110000,2017-06-23,170590,103180,169820,102760,770,420,0,0,0,0
16009,205000,2023-12-15,134260,64890,133070,64190,1190,700,0,0,0,0
16010,1e+05,2020-06-12,134260,64890,133070,64190,1190,700,0,0,0,0
16011,188000,2021-08-10,170590,103180,169820,102760,770,420,0,0,0,0
16012,0,1987-12-24,132440,80150,130550,79030,1890,1120,0,0,0,0
16013,158500,2021-03-08,170590,103180,169820,102760,770,420,0,0,0,0
16014,210000,2005-08-23,134260,64890,133070,64190,1190,700,0,0,0,0
16015,109000,2018-05-01,134890,65240,133700,64540,1190,700,0,0,0,0
16016,173000,2021-05-04,170590,103180,169820,102760,770,420,0,0,0,0
16017,210000,2025-07-08,132440,80150,130550,79030,1890,1120,0,0,0,0
16018,180000,2011-04-11,170590,103180,169820,102760,770,420,0,0,0,0
16019,107000,2014-09-26,133140,81200,130060,78680,3080,2520,0,0,0,0
16020,117900,2019-10-24,132860,81830,125790,76160,7070,5670,0,0,0,0
16021,230000,2024-10-10,183960,112980,177660,107450,6300,5530,0,0,0,0
16022,151500,1995-09-27,281260,187600,225680,151900,2730,2030,0,0,52850,33670
16023,365000,2024-07-11,244930,156660,192430,123270,0,0,0,0,52500,33390
16024,390000,2022-09-26,255360,172410,203770,139090,3920,3010,0,0,47670,30310
16025,274900,2005-03-04,187250,120120,141330,90860,0,0,0,0,45920,29260
16026,335000,2021-03-03,279440,213850,224000,177940,2590,2240,0,0,52850,33670
16027,249000,1990-02-07,246190,161140,190400,125370,2940,2100,0,0,52850,33670
16030,332000,2016-08-15,334950,213010,283640,180110,2940,2100,0,0,48370,30800
16031,305000,2024-12-30,230370,173810,179480,140840,2520,2170,0,0,48370,30800
16033,386000,2013-06-11,338590,213780,287210,180810,3010,2170,0,0,48370,30800
16036,410000,2005-10-31,302050,223090,244650,185010,3850,3990,0,0,53550,34090
16037,610000,2025-06-20,346430,188090,289520,151830,3360,2170,0,0,53550,34090
16040,382500,2008-07-25,324450,207200,267330,169890,1820,1890,1050,840,54250,34580
16041,191400,1991-09-06,259070,181300,212450,151620,0,0,0,0,46620,29680
16042,185000,1993-12-30,273350,196350,228130,166320,1890,1960,0,420,43330,27650
16043,365000,2021-11-01,268660,184170,216860,150220,6160,4900,0,0,45640,29050
16045,0,1996-04-26,191660,122430,144620,91630,1820,1820,1050,840,44170,28140
16046,148000,1991-08-20,221130,145880,175490,116830,0,0,0,0,45640,29050
16049,340000,2023-04-11,236460,132510,147910,99470,2730,1960,350,280,85470,30800
16051,212000,1999-01-06,242830,179830,186550,143570,0,0,3640,2730,52640,33530
16052,245000,2019-07-11,264530,180320,206710,143080,5180,3710,0,0,52640,33530
16054,0,2024-11-21,236670,149450,179550,112840,2870,2030,0,0,54250,34580
16056,349900,2020-12-21,260470,200410,203630,164010,2870,2030,0,0,53970,34370
16058,0,2022-08-02,238770,150290,192150,120400,2730,1960,0,0,43890,27930
16059,170000,2001-02-02,216440,126770,171220,98000,3010,1890,0,0,42210,26880
16060,0,1970-08-25,212170,133280,165200,103180,2800,1960,0,0,44170,28140
16061,250000,2020-11-23,214760,143290,168280,113540,2800,1960,0,0,43680,27790
16062,140500,2021-12-07,215320,136570,158760,99470,0,0,9450,7070,47110,30030
16063,346500,2006-08-01,193130,126000,140910,92260,0,0,0,490,52220,33250
16064,168000,2001-04-19,218890,141890,164920,106750,0,0,8330,6090,45640,29050
16065,175000,2002-11-18,211120,126490,151480,87710,0,0,6790,5110,52850,33670
16066,235000,2004-07-16,215600,126770,156520,88970,2660,1890,0,0,56420,35910
16067,0,1986-05-23,57960,39130,0,0,0,0,0,0,57960,39130
16068,0,2009-11-30,326060,250460,266420,211330,5460,4200,1960,1540,52220,33390
16069,6500000,2018-04-23,3761310,3219370,3258220,2803990,131670,119280,203210,146720,168210,149380
16072,0,2007-10-02,3850,3850,0,0,0,0,0,0,3850,3850
16073,5e+05,2010-06-21,629650,478100,482650,360360,10080,7840,41650,33460,95270,76440
16085,0,2004-03-05,266350,212240,215110,178570,0,0,0,350,51240,33320
16086,1,2014-01-09,289380,213290,210280,156730,5600,4130,11200,8960,62300,43470
16087,0,2012-11-05,331100,237860,254030,180530,3710,2800,0,0,73360,54530
16090,8337,2019-07-29,2660,1680,0,0,0,0,0,0,2660,1680
16091,0,1988-06-28,387450,299250,325780,265020,11340,2100,350,280,49980,31850
16092,280000,2025-02-10,273700,190960,230720,162610,3570,2730,0,0,39410,25620
16093,227700,2011-03-30,324170,278460,258090,231910,3500,2800,0,0,62580,43750
16094,90000,2011-05-17,53480,34650,0,0,0,0,0,0,53480,34650
16095,239000,1998-10-06,291200,191940,215390,144620,11620,1960,0,0,64190,45360
16096,395000,1999-03-22,297920,205100,197610,133140,2800,1960,40670,31570,56840,38430
16097,144300,1998-02-03,110390,91560,0,0,0,0,0,0,110390,91560
16098,89000,1992-10-21,320880,224840,257320,181790,3920,3010,3360,2590,56280,37450
16100,347500,2012-11-15,260120,191800,201810,153790,2940,2100,2380,1750,52990,34160
16101,675,2020-01-07,350,350,0,0,0,0,0,0,350,350
16102,0,2022-01-21,362320,288750,214340,133980,5950,3920,1540,350,140490,150500
16103,269000,2014-12-19,253330,184940,172620,110530,2590,1820,0,0,78120,72590
16104,150000,1994-06-30,207900,136990,134750,84350,10430,1820,5600,4550,57120,46270
16105,70500,1993-12-20,1710,1710,0,0,0,0,0,0,1710,1710
16106,0,1986-06-24,277760,214340,201810,146930,2870,2100,770,0,72310,65310
16107,0,2024-11-13,305340,223230,207830,144550,2870,2100,27160,16100,67480,60480
16108,520000,2023-07-20,311990,257460,258230,214830,3220,2380,0,0,50540,40250
16109,245000,2016-03-28,237720,170100,179480,123900,2940,2170,0,0,55300,44030
16110,340000,2007-06-13,245840,179060,188650,133630,2940,2240,0,0,54250,43190
16111,169900,1998-12-09,210980,146580,156730,103390,0,0,0,0,54250,43190
16112,0,1997-09-12,112210,117670,0,0,0,0,0,0,112210,117670
16113,0,1986-08-14,5530,6930,0,0,0,0,0,0,5530,6930
16114,286900,1992-05-04,362110,278950,292950,219380,3710,2800,0,0,65450,56770
16115,155000,1994-08-04,232330,154140,175140,108850,2940,2100,0,0,54250,43190
16116,0,1985-02-06,504420,423780,415380,339080,2940,2170,0,0,86100,82530
16117,340000,2021-02-17,290780,218820,218260,167650,2870,2170,0,0,69650,49000
16118,195000,1992-10-07,329210,220500,254100,166670,3010,2170,0,0,72100,51660
16119,180000,1996-12-16,285460,212520,204260,151130,0,0,910,700,80290,60690
16120,309000,2021-09-27,256900,161070,190890,114800,2870,2030,0,0,63140,44240
16121,0,1989-08-28,262640,192850,197540,147770,0,0,1260,350,63840,44730
16122,154900,1999-01-13,245070,162610,180880,117320,0,0,0,350,64190,44940
16123,0,1996-10-18,256550,167650,178500,111230,1610,1260,12110,10080,64330,45080
16124,0,1983-06-23,283290,197610,213080,148330,2940,2100,630,490,66640,46690
16125,425000,2025-02-10,286790,186830,220150,140140,0,0,0,0,66640,46690
16126,0,1983-05-12,273490,176820,208180,131040,0,0,0,0,65310,45780
16127,347650,2021-08-31,241500,158410,176820,113050,0,0,700,560,63980,44800
16128,315000,2017-08-15,282660,190890,213080,142450,2940,2170,2170,1120,64470,45150
16129,0,2002-08-21,329490,244860,256480,193130,6790,5250,1050,840,65170,45640
16130,446000,2023-01-25,298970,173390,219660,125580,14000,2030,0,0,65310,45780
16131,112500,1996-05-31,209300,152110,149660,110320,0,0,0,0,59640,41790
16132,0,1991-02-19,302960,180670,228830,127680,3150,2100,11340,9100,59640,41790
16133,122000,2017-04-27,203700,137200,140210,92680,2660,1890,0,0,60830,42630
16134,240000,2008-03-31,316680,165620,243670,116270,3150,1890,2730,420,67130,47040
16135,0,2018-07-11,245980,157850,182700,113190,2730,1960,0,280,60550,42420
16136,0,2023-06-12,270550,166880,183330,112840,11690,2100,3780,630,71750,51310
16137,250000,2013-06-28,230090,156100,163380,109270,2870,2100,0,0,63840,44730
16138,145500,1994-02-28,238910,157220,175840,112910,2870,2100,0,0,60200,42210
16139,161000,1994-07-28,259630,169260,192500,121870,2940,2100,0,350,64190,44940
16140,305000,2004-03-03,299810,201810,232820,157570,2870,2100,4480,350,59640,41790
